fid,area,perimeter,depth
17436,2,6,0.010253906
17437,2,6,0.019042969
17438,11,18,0.109375
17439,23,28,0.798339844
17440,5,12,0.398925781
17441,1,4,0.020019531
17442,1,4,0.019042969
17443,1,4,0.020019531
17444,2,6,0.020996094
17445,3,8,0.118652344
17446,1,4,0.087890625
17447,2,6,0.240722656
17448,1,4,0.234863281
17449,1,4,0.047363281
17450,3,8,0.048339844
17451,104,50,1.285644531
17452,51,34,1.587402344
17453,10,16,0.855957031
17454,1,4,0.011230469
17455,402,122,4.347167969
17456,1,4,0.046386719
17457,1,4,0.067871094
17458,1,4,0.1328125
17459,4,8,0.208007813
17460,46,38,0.885253906
17461,2,6,0.125
17462,1,4,0.048828125
17463,1,4,0.034667969
17464,61,38,2.532714844
17465,130,70,1.919921875
17466,1,4,0.026855469
17467,1,4,0.247558594
17468,5,12,0.245605469
17469,1,4,0.013183594
17470,1,4,0.124511719
17471,1,4,0.021484375
17472,2,6,0.176757813
17473,9,20,0.60546875
17474,3,8,0.377441406
17475,3,8,0.151367188
17476,3,8,0.165039063
17477,1,4,0.088867188
17478,1,4,0.069824219
17479,5,12,0.231933594
17480,4,8,0.423339844
17481,5,12,0.087890625
17482,1,4,0.001953125
17483,1,4,0.033203125
17484,1,4,0.005371094
17485,1,4,0.03515625
17486,7,12,0.2734375
17487,1,4,0.0546875
17488,1,4,0.055664063
17489,2,6,0.041503906
17490,20,22,0.453613281
17491,1,4,0.08203125
17492,1,4,0.006347656
17493,2,6,0.068847656
17494,1,4,0.0546875
17495,3,8,0.062011719
17496,2,6,0.140136719
17497,1,4,0.026367188
17498,3,8,0.202636719
17499,1,4,0.013183594
17500,12,18,0.525878906
17501,1,4,0.024902344
17502,1,4,0.01953125
17503,1,4,0.071777344
17504,6,12,0.745605469
17505,1,4,0.018066406
17506,1,4,0.0234375
17507,1,4,0.016601563
17508,5,12,0.130371094
17509,5,12,0.110839844
17510,4,10,0.10546875
17511,42,50,0.862304688
17512,1,4,0.037597656
17513,1,4,0.009277344
17514,1,4,0.010253906
17515,1,4,0.014160156
17516,2,6,0.102539063
17517,1052,272,5.031738281
17518,1,4,0.041015625
17519,17,26,0.307617188
17520,3,8,0.098632813
17521,14,18,0.143066406
17522,1,4,0.134277344
17523,1757,336,4.853515625
17524,2,6,0.292480469
17525,43,38,0.994140625
17526,5,10,0.279296875
17527,51,42,0.83984375
17528,44,36,0.934570313
17529,345,158,3.154785156
17530,286,94,2.016601563
17531,1,4,0.0625
17532,5,12,0.118164063
17533,3,8,0.182617188
17534,1,4,0.03125
17535,1,4,0.081054688
17536,5,10,0.442871094
17537,1,4,0.117675781
17538,1,4,0.012207031
17539,1,4,0.091308594
17540,120,54,2.165039063
17541,1,4,0.005859375
17542,1,4,0.08984375
17543,1,4,0.017578125
17544,5,10,0.21484375
17545,1,4,0.004882813
17546,1,4,0.03125
17547,1,4,0.407714844
17548,1,4,0.014648438
17549,1,4,0.049804688
17550,11,18,0.377929688
17551,2,6,0.125
17552,1,4,0.033203125
17553,2,6,0.0390625
17554,2,6,0.164550781
17555,1,4,0.01171875
17556,1,4,0.048828125
17557,1,4,0.040039063
17558,1,4,0.024414063
17559,11,16,0.894042969
17560,8,16,0.232421875
17561,1,4,0.01953125
17562,2,6,0.076660156
17563,1,4,0.029785156
17564,1,4,0.067871094
17565,3,8,0.148925781
17566,8,14,0.353515625
17567,6,10,0.416015625
17568,5,10,0.1484375
17569,1,4,0.094726563
17570,1,4,0.067871094
17571,1,4,0.015136719
17572,9,14,0.305664063
17573,1,4,0.025878906
17574,1,4,0.02734375
17575,1,4,0.012207031
17576,1,4,0.028320313
17577,2,6,0.108398438
17578,32,26,0.896972656
17579,7,16,0.218261719
17580,1,4,0.080078125
17581,1,4,0.008300781
17582,1,4,0.018554688
17583,1,4,0.094726563
17584,8,16,0.604980469
17585,1,4,0.067871094
17586,1,4,0.03125
17587,5,10,0.030761719
17588,3,8,0.23046875
17589,1,4,0.044433594
17590,8,18,0.160644531
17591,1,4,0.126953125
17592,5,12,0.068847656
17593,1,4,0.035644531
17594,1,4,0.01953125
17595,1,4,0.161621094
17596,1,4,0.049316406
17597,1,4,0.221191406
17598,1,4,0.057128906
17599,3,8,0.182128906
17600,1,4,0.051757813
17601,2,6,0.195800781
17602,1,4,0.160644531
17603,1,4,0.125976563
17604,1,4,0.26171875
17605,3,8,0.204589844
17606,8,14,0.655273438
17607,1,4,0.022949219
17608,1,4,0.074707031
17609,3,8,0.121582031
17610,20,28,0.419921875
17611,1,4,0.005371094
17612,1,4,0.002441406
17613,24,28,0.375
17614,2,6,0.041015625
17615,1,4,0.000976563
17616,2,6,0.044433594
17617,1,4,0.026855469
17618,45,44,0.919433594
17619,5,10,0.084472656
17620,3,8,0.091308594
17621,83,68,0.849121094
17622,25,32,0.499023438
17623,6,12,0.234375
17624,2786,414,7.567871094
17625,2421,404,4.905273438
17626,3,8,0.05078125
17627,1,4,0.010742188
17628,1,4,0.053222656
17629,2,6,0.03125
17630,1,4,0.03125
17631,19,24,0.230957031
17632,1,4,0.127929688
17633,1,4,0.036621094
17634,1,4,0.018554688
17635,1,4,0.065917969
17636,16,22,0.519042969
17637,1,4,0.093261719
17638,1,4,0.310058594
17639,3,8,0.116699219
17640,2,6,0.0859375
17641,1,4,0.004394531
17642,1,4,0.053222656
17643,1,4,0.140625
17644,1,4,0.094238281
17645,1,4,0.029785156
17646,1,4,0.0625
17647,1,4,0.056640625
17648,1,4,0.116210938
17649,5,10,0.213867188
17650,6,14,0.644042969
17651,10,16,0.469726563
17652,1,4,0.031738281
17653,1,4,0.050292969
17654,2,6,0.227539063
17655,1,4,0.137695313
17656,2,6,0.155761719
17657,1,4,0.079101563
17658,1,4,0.02734375
17659,3,8,0.028320313
17660,2,6,0.108886719
17661,1,4,0.0234375
17662,1,4,0.0078125
17663,1,4,0.012695313
17664,4,10,0.437011719
17665,1,4,0.014648438
17666,1,4,0.0234375
17667,1,4,0.069335938
17668,3,8,0.189453125
17669,24,30,0.681152344
17670,1,4,0.060058594
17671,4,10,0.092773438
17672,1,4,0.165527344
17673,1,4,0.014648438
17674,3,8,0.098632813
17675,1,4,0.030761719
17676,2,6,0.036621094
17677,5,12,0.25
17678,8,14,0.961914063
17679,3,8,0.14453125
17680,33,34,0.864746094
17681,2,6,0.022460938
17682,4,8,0.201660156
17683,1,4,0.015136719
17684,1,4,0.217773438
17685,1,4,0.020019531
17686,15,18,0.484375
17687,1,4,0.003417969
17688,2,6,0.036621094
17689,1,4,0.131347656
17690,4,10,0.130371094
17691,2121,304,6.081542969
17692,1,4,0.102539063
17693,1,4,0.028808594
17694,1,4,0.036621094
17695,6,12,0.504882813
17696,3,8,0.178222656
17697,1,4,0.084960938
17698,2,6,0.1171875
17699,2,6,0.221191406
17700,6,12,0.16796875
17701,1,4,0.018066406
17702,3,8,0.166992188
17703,2,6,0.100585938
17704,1,4,0.047363281
17705,5,12,0.305175781
17706,1,4,0.062011719
17707,1,4,0.00390625
17708,9,14,0.387207031
17709,1,4,0.245605469
17710,23,38,0.493652344
17711,1,4,0.057128906
17712,3,8,0.12890625
17713,1,4,0.164550781
17714,4,10,0.115234375
17715,2,6,0.260742188
17716,1,4,0.057128906
17717,1,4,0.032714844
17718,1,4,0.000488281
17719,2,6,0.138671875
17720,2,6,0.134765625
17721,1,4,0.005859375
17722,1,4,0.030273438
17723,12,18,0.252929688
17724,1,4,0.08984375
17725,1,4,0.012207031
17726,1,4,0.040039063
17727,4,10,0.350585938
17728,1,4,0.03515625
17729,1,4,0.087402344
17730,6,12,0.151367188
17731,1,4,0.135253906
17732,1,4,0.154296875
17733,2,6,0.114257813
17734,1,4,0.0078125
17735,2,6,0.080566406
17736,3,8,0.159179688
17737,2,6,0.209472656
17738,7,12,0.162109375
17739,1,4,0.017089844
17740,3,8,0.094238281
17741,1,4,0.086914063
17742,1,4,0.155761719
17743,2,6,0.202148438
17744,1,4,0.015625
17745,1,4,0.073730469
17746,1,4,0.089355469
17747,1,4,0.088378906
17748,12,20,0.517578125
17749,1,4,0.020996094
17750,1,4,0.028320313
17751,1,4,0.025390625
17752,7,12,0.160644531
17753,1,4,0.110839844
17754,1,4,0.022460938
17755,2,6,0.024902344
17756,1,4,0.120117188
17757,8,14,0.550292969
17758,3,8,0.104492188
17759,1,4,0.024414063
17760,1,4,0.020507813
17761,1,4,0.020996094
17762,8,14,0.433105469
17763,21,24,0.877929688
17764,1,4,0.083007813
17765,2,6,0.130371094
17766,1,4,0.114746094
17767,1,4,0.003417969
17768,6,12,0.442382813
17769,2,6,0.021484375
17770,1,4,0.239257813
17771,1,4,0.01171875
17772,1,4,0.012695313
17773,1,4,0.105957031
17774,2,6,0.06640625
17775,14,18,0.384765625
17776,3,8,0.398925781
17777,1,4,0.185058594
17778,1,4,0.006835938
17779,6,12,0.189453125
17780,1,4,0.173339844
17781,1,4,0.004394531
17782,1,4,0.269042969
17783,1,4,0.013183594
17784,1,4,0.078613281
17785,3,8,0.321289063
17786,3,8,0.060058594
17787,1,4,0.001953125
17788,1,4,0.059082031
17789,79,64,1.144042969
17790,131,70,2.461914063
17791,2,6,0.057128906
17792,2,6,0.147460938
17793,1,4,0.020996094
17794,5,12,0.229003906
17795,1,4,0.0859375
17796,1,4,0.060546875
17797,1,4,0.030273438
17798,1,4,0.001953125
17799,13,18,0.453125
17800,1,4,0.031738281
17801,1,4,0.025390625
17802,1,4,0.01171875
17803,5,12,0.180175781
17804,1,4,0.005859375
17805,1,4,0.100585938
17806,3,8,0.1953125
17807,3,8,0.084472656
17808,2,6,0.171386719
17809,1,4,0.054199219
17810,10,20,0.344238281
17811,2,6,0.131347656
17812,1,4,0.015625
17813,12,18,0.748046875
17814,52,48,1.588378906
17815,174,108,2.083496094
17816,10,18,0.568847656
17817,1,4,0.002929688
17818,3,8,0.099609375
17819,2,6,0.0703125
17820,1,4,0.031738281
17821,8,12,0.284179688
17822,1,4,0.115234375
17823,1,4,0.009277344
17824,1,4,0.093261719
17825,1,4,0.025878906
17826,6,12,0.315917969
17827,1,4,0.002441406
17828,1,4,0.046875
17829,1,4,0.048828125
17830,2,6,0.09765625
17831,2,6,0.053710938
17832,1,4,0.034667969
17833,1,4,0.0234375
17834,1,4,0.125
17835,3,8,0.219238281
17836,2,6,0.238769531
17837,1,4,0.145996094
17838,1,4,0.110351563
17839,1,4,0.091796875
17840,3,8,0.041503906
17841,1,4,0.234375
17842,1,4,0.014160156
17843,1,4,0.034667969
17844,22,24,0.983398438
17845,3,8,0.264648438
17846,3,8,0.239746094
17847,1,4,0.04296875
17848,7,12,0.361816406
17849,13,18,0.51953125
17850,1,4,0.117675781
17851,2,6,0.081542969
17852,1,4,0.159667969
17853,1,4,0.079589844
17854,1,4,0.079101563
17855,11,16,0.412597656
17856,3,8,0.848632813
17857,1,4,0.129394531
17858,1,4,0.055175781
17859,4,10,0.6015625
17860,1,4,0.000488281
17861,91,52,1.495605469
17862,7,12,0.191894531
17863,84,52,1.730957031
17864,1,4,0.057128906
17865,1,4,0.020019531
17866,1,4,0.010742188
17867,1,4,0.08203125
17868,1,4,0.000488281
17869,4,10,0.272460938
17870,27,36,0.441894531
17871,503,134,5.168945313
17872,1,4,0.177734375
17873,1,4,0.036132813
17874,2,6,0.121582031
17875,241,92,2.909179688
17876,9,16,0.703613281
17877,2,6,0.047363281
17878,1,4,0.073242188
17879,1,4,0.036132813
17880,1,4,0.018066406
17881,10,18,0.196289063
17882,1,4,0.040527344
17883,7,14,0.306640625
17884,1,4,0.018554688
17885,1,4,0.084960938
17886,2,6,0.195800781
17887,3,8,0.266601563
17888,1,4,0.283691406
17889,44,36,1.408691406
17890,1,4,0.004394531
17891,1,4,0.112792969
17892,1,4,0.136230469
17893,2,6,0.288085938
17894,9,14,0.438964844
17895,3,8,0.085449219
17896,1,4,0.031738281
17897,1,4,0.149902344
17898,1,4,0.029785156
17899,6,12,0.098632813
17900,1,4,0.062011719
17901,3,8,0.314941406
17902,12,16,0.466308594
17903,73,54,1.845703125
17904,1,4,0.062988281
17905,3,8,0.192871094
17906,4,10,0.192871094
17907,1,4,0.029785156
17908,1,4,0.014160156
17909,26,38,0.456054688
17910,20,32,0.31640625
17911,1,4,0.002441406
17912,1,4,0.105957031
17913,1,4,0.147460938
17914,1,4,0.006347656
17915,1,4,0.011230469
17916,2,6,0.232910156
17917,3,8,0.228027344
17918,2,6,0.104980469
17919,1,4,0.136230469
17920,1,4,0.202148438
17921,1,4,0.149902344
17922,1,4,0.000488281
17923,1,4,0.136230469
17924,1,4,0.034667969
17925,1,4,0.040527344
17926,1,4,0.018066406
17927,1,4,0.10546875
17928,1,4,0.008789063
17929,2,6,0.058105469
17930,5,10,0.312988281
17931,3,8,0.211914063
17932,91,62,1.795898438
17933,2,6,0.042480469
17934,1,4,0.005859375
17935,1,4,0.012207031
17936,12,20,0.56640625
17937,28,36,0.668457031
17938,1,4,0.259277344
17939,1,4,0.015625
17940,1,4,0.146972656
17941,2,6,0.08203125
17942,1,4,0.001464844
17943,4,10,0.115722656
17944,2,6,0.130859375
17945,1,4,0.0546875
17946,1,4,0.069824219
17947,1,4,0.067871094
17948,2,6,0.282714844
17949,1,4,0.01953125
17950,2,6,0.0234375
17951,1,4,0.157226563
17952,2,6,0.096679688
17953,41,42,0.6953125
17954,6,12,0.278808594
17955,1,4,0.236816406
17956,1,4,0.079589844
17957,1,4,0.015136719
17958,1,4,0.024902344
17959,3,8,0.12109375
17960,3,8,0.168457031
17961,7,16,0.250488281
17962,2,6,0.069824219
17963,2,6,0.032226563
17964,3,8,0.123046875
17965,3,8,0.08984375
17966,1,4,0.047363281
17967,6,12,0.283691406
17968,1,4,0.020019531
17969,1,4,0.002929688
17970,1,4,0.100097656
17971,1,4,0.136230469
17972,1,4,0.002441406
17973,1,4,0.0546875
17974,3,8,0.055175781
17975,1,4,0.041015625
17976,2,6,0.147460938
17977,1,4,0.047363281
17978,1,4,0.082519531
17979,1,4,0.0859375
17980,1,4,0.102050781
17981,1,4,0.018066406
17982,6,12,0.199707031
17983,1,4,0.059082031
17984,1,4,0.043457031
17985,2,6,0.093261719
17986,1,4,0.069335938
17987,2,6,0.147949219
17988,1,4,0.0234375
17989,1,4,0.043945313
17990,5,12,0.152832031
17991,2,6,0.056152344
17992,1,4,0.077148438
17993,2,6,0.1484375
17994,1,4,0.128417969
17995,1,4,0.3984375
17996,1,4,0.06640625
17997,2,6,0.043945313
17998,1,4,0.011230469
17999,2,6,0.06640625
18000,1,4,0.032226563
18001,1,4,0.103515625
18002,1,4,0.031738281
18003,1,4,0.07421875
18004,1,4,0.100585938
18005,1,4,0.081542969
18006,1,4,0.085449219
18007,2,6,0.080078125
18008,2,6,0.032714844
18009,3,8,0.039550781
18010,1,4,0.018066406
18011,9,18,0.210449219
18012,1,4,0.192871094
18013,1,4,0.004394531
18014,1,4,0.0390625
18015,5,10,0.203125
18016,3,8,0.043945313
18017,1,4,0.025878906
18018,29,34,0.437011719
18019,1,4,0.120117188
18020,6,12,0.143066406
18021,131,82,1.326171875
18022,1,4,0.047851563
18023,1,4,0.216796875
18024,1,4,0.141601563
18025,1,4,0.110351563
18026,3,8,0.066894531
18027,3,8,0.174804688
18028,1,4,0.083984375
18029,1,4,0.006347656
18030,1,4,0.006347656
18031,1,4,0.047363281
18032,3,8,0.086914063
18033,10,14,0.572753906
18034,5,12,0.038574219
18035,2598,280,5.872070313
18036,120,86,1.388671875
18037,1,4,0.08984375
18038,1,4,0.060058594
18039,1,4,0.077148438
18040,1,4,0.123046875
18041,36,38,0.931640625
18042,3,8,0.19140625
18043,2,6,0.193847656
18044,1,4,0.116210938
18045,7,14,0.42578125
18046,19,26,0.603515625
18047,11,20,0.185546875
18048,2,6,0.048339844
18049,1,4,0.012695313
18050,1,4,0.090820313
18051,1,4,0.115722656
18052,1,4,0.004394531
18053,1,4,0.013671875
18054,2,6,0.169433594
18055,2,6,0.143554688
18056,1,4,0.268066406
18057,1,4,0.000976563
18058,1,4,0.09765625
18059,1,4,0.03125
18060,1,4,0.024414063
18061,1,4,0.091308594
18062,1,4,0.053710938
18063,52,56,0.913085938
18064,1,4,0.05078125
18065,20,22,0.5234375
18066,2,6,0.039550781
18067,7,12,0.19921875
18068,1,4,0.03125
18069,1,4,0.083496094
18070,4,10,0.261230469
18071,2,6,0.030761719
18072,2,6,0.060058594
18073,2,6,0.020507813
18074,19,22,0.620605469
18075,9,18,0.52734375
18076,1,4,0.043457031
18077,2,6,0.028808594
18078,90,52,3.267089844
18079,1,4,0.008789063
18080,1,4,0.001953125
18081,1,4,0.023925781
18082,1,4,0.036132813
18083,1,4,0.041015625
18084,1,4,0.0546875
18085,5,12,0.314453125
18086,1,4,0.033691406
18087,1,4,0.014160156
18088,1,4,0.066894531
18089,11,16,0.403320313
18090,1,4,0.016113281
18091,2,6,0.068359375
18092,1,4,0.035644531
18093,1,4,0.053710938
18094,1,4,0.041503906
18095,1,4,0.023925781
18096,1,4,0.076660156
18097,9,16,0.228515625
18098,1,4,0.072265625
18099,3,8,0.291015625
18100,1,4,0.065429688
18101,2,6,0.013183594
18102,3,8,0.114746094
18103,1,4,0.045898438
18104,139,74,0.966796875
18105,15,22,0.741699219
18106,9,16,0.405273438
18107,1,4,0.012695313
18108,1,4,0.041503906
18109,1,4,0.101074219
18110,1,4,0.021972656
18111,5,12,0.187011719
18112,2,6,0.09765625
18113,4,10,0.073730469
18114,1,4,0.032714844
18115,2,6,0.262207031
18116,3,8,0.077148438
18117,3,8,0.076171875
18118,3,8,0.11328125
18119,2,6,0.047363281
18120,2,6,0.083007813
18121,1,4,0.068359375
18122,1,4,0.107910156
18123,1,4,0.010742188
18124,1,4,0.015625
18125,1,4,0.058105469
18126,1,4,0.07421875
18127,1,4,0.013671875
18128,2,6,0.065429688
18129,1,4,0.112792969
18130,3,8,0.0859375
18131,3,8,0.120117188
18132,1,4,0.004882813
18133,1,4,0.077148438
18134,1,4,0.045898438
18135,1,4,0.029785156
18136,1,4,0.018554688
18137,1,4,0.022460938
18138,1,4,0.125976563
18139,7,12,0.202636719
18140,23,24,0.671386719
18141,1,4,0.076660156
18142,1,4,0.044921875
18143,2,6,0.044921875
18144,3,8,0.261230469
18145,2,6,0.095214844
18146,1,4,0.009765625
18147,3,8,0.103515625
18148,1,4,0.017578125
18149,1,4,0.09375
18150,1,4,0.037597656
18151,8,16,0.2578125
18152,10,16,0.327148438
18153,9,16,0.321777344
18154,4,10,0.177734375
18155,7,12,0.410644531
18156,50,46,1.586425781
18157,1,4,0.282714844
18158,1,4,0.06640625
18159,10,18,0.560546875
18160,1,4,0.018066406
18161,6,12,0.165039063
18162,1,4,0.022460938
18163,3,8,0.189941406
18164,1,4,0.041992188
18165,1,4,0.014160156
18166,1,4,0.270507813
18167,1,4,0.036621094
18168,32,42,0.276855469
18169,2,6,0.095214844
18170,1,4,0.180175781
18171,4,8,0.272460938
18172,1,4,0.147460938
18173,1,4,0.04296875
18174,1,4,0.042480469
18175,2,6,0.060058594
18176,11,22,0.337402344
18177,1,4,0.03515625
18178,1,4,0.010253906
18179,2,6,0.072265625
18180,1,4,0.082519531
18181,1,4,0.157714844
18182,1,4,0.033203125
18183,20,20,0.726074219
18184,1,4,0.560546875
18185,2,6,0.087890625
18186,1,4,0.001464844
18187,1,4,0.020996094
18188,2,6,0.043457031
18189,22,32,1.522949219
18190,36,32,1.014160156
18191,2,6,0.034179688
18192,3,8,0.319335938
18193,1,4,0.183105469
18194,2,6,0.190917969
18195,10,16,0.205078125
18196,1,4,0.000976563
18197,2,6,0.181640625
18198,2,6,0.200683594
18199,15,18,0.319824219
18200,1,4,0.038574219
18201,1,4,0.012695313
18202,1,4,0.020507813
18203,1,4,0.126464844
18204,3,8,0.154785156
18205,3,8,0.129394531
18206,1,4,0.014648438
18207,2,6,0.041992188
18208,4,10,0.270019531
18209,1,4,0.093261719
18210,1,4,0.002441406
18211,1,4,0.174804688
18212,1,4,0.021972656
18213,1,4,0.038085938
18214,3,8,0.247070313
18215,1,4,0.244140625
18216,2,6,0.041503906
18217,5,12,0.087402344
18218,48,50,0.450195313
18219,3,8,0.15625
18220,2,6,0.258300781
18221,5,10,0.190429688
18222,1,4,0.032226563
18223,1,4,0.096679688
18224,1,4,0.04296875
18225,4,8,0.110351563
18226,5,10,0.220214844
18227,1,4,0.027832031
18228,1,4,0.015136719
18229,12,22,0.684082031
18230,1,4,0.109863281
18231,1,4,0.1015625
18232,7,14,0.375
18233,16,24,0.738769531
18234,1,4,0.036132813
18235,4,10,0.1953125
18236,22,28,0.515625
18237,26,26,0.5703125
18238,1,4,0.047363281
18239,21,34,0.446289063
18240,83,74,1.186523438
18241,26,34,0.422363281
18242,2007,258,8.674316406
18243,2,6,0.142578125
18244,2,6,0.069824219
18245,1,4,0.251953125
18246,4,10,0.302734375
18247,1,4,0.06640625
18248,1,4,0.054199219
18249,3,8,0.252441406
18250,2,6,0.154785156
18251,1,4,0.0234375
18252,2,6,0.103027344
18253,2,6,0.008789063
18254,1,4,0.025390625
18255,1,4,0.01953125
18256,16,26,0.641601563
18257,2,6,0.037109375
18258,12,18,0.661132813
18259,1,4,0.005859375
18260,8,16,0.856445313
18261,7,16,0.291015625
18262,1,4,0.023925781
18263,2,6,0.260742188
18264,1,4,0.048339844
18265,1,4,0.051757813
18266,1,4,0.003417969
18267,1,4,0.117675781
18268,3,8,0.154296875
18269,1,4,0.051269531
18270,1,4,0.131347656
18271,5,12,0.213867188
18272,9,18,0.648925781
18273,8,16,0.095703125
18274,1,4,0.003417969
18275,1,4,0.138183594
18276,1,4,0.0859375
18277,8,18,0.126953125
18278,1,4,0.010253906
18279,1,4,0.048339844
18280,1,4,0.014160156
18281,1,4,0.068359375
18282,1,4,0.046875
18283,1,4,0.229492188
18284,1,4,0.002441406
18285,1,4,0.006835938
18286,1,4,0.071289063
18287,1,4,0.065917969
18288,7,16,0.455566406
18289,9,14,0.236816406
18290,2,6,0.149902344
18291,2,6,0.0859375
18292,1,4,0.043457031
18293,1,4,0.177246094
18294,1,4,0.025878906
18295,47,56,1.008789063
18296,10,20,0.357421875
18297,1,4,0.078125
18298,23,32,0.624023438
18299,37,34,1.095703125
18300,12,20,0.323730469
18301,55,46,1.166015625
18302,57,42,0.888183594
18303,8,14,0.540527344
18304,1,4,0.144042969
18305,1,4,0.015136719
18306,1,4,0.025390625
18307,4,10,0.120605469
18308,1,4,0.030761719
18309,1,4,0.014160156
18310,2,6,0.069335938
18311,1,4,0.031738281
18312,1,4,0.116699219
18313,1,4,0.013671875
18314,1,4,0.104980469
18315,2,6,0.084472656
18316,3,8,0.120117188
18317,1,4,0.031738281
18318,447,144,1.991210938
18319,524,128,2.822753906
18320,1,4,0.034667969
18321,1,4,0.006347656
18322,1,4,0.189941406
18323,1,4,0.000488281
18324,2,6,0.081542969
18325,3,8,0.256347656
18326,1,4,0.011230469
18327,1,4,0.057128906
18328,2,6,0.029296875
18329,1,4,0.060546875
18330,1,4,0.150390625
18331,1,4,0.09375
18332,1,4,0.046386719
18333,1,4,0.202636719
18334,3,8,0.193359375
18335,22,28,0.593261719
18336,54,38,0.748046875
18337,1,4,0.021972656
18338,1,4,0.038085938
18339,1,4,0.011230469
18340,6,12,0.267578125
18341,4,10,0.169921875
18342,1,4,0.058105469
18343,1,4,0.082519531
18344,6,12,0.177734375
18345,10,18,0.544921875
18346,1,4,0.042480469
18347,1,4,0.091308594
18348,1,4,0.062011719
18349,1,4,0.109863281
18350,1,4,0.025390625
18351,1,4,0.119628906
18352,13,20,0.248046875
18353,1,4,0.034667969
18354,1,4,0.071289063
18355,2,6,0.193359375
18356,1,4,0.000488281
18357,1,4,0.001953125
18358,1,4,0.003417969
18359,1,4,0.090820313
18360,1,4,0.021484375
18361,1,4,0.064941406
18362,1,4,0.006347656
18363,1,4,0.030273438
18364,1,4,0.127929688
18365,15,20,0.2734375
18366,1,4,0.010253906
18367,1,4,0.111816406
18368,1,4,0.006347656
18369,2,6,0.008789063
18370,1,4,0.008300781
18371,1,4,0.042480469
18372,2,6,0.007324219
18373,1,4,0.193359375
18374,20,22,0.864257813
18375,1,4,0.006347656
18376,1,4,0.260742188
18377,1,4,0.014160156
18378,1,4,0.015136719
18379,1,4,0.018066406
18380,1,4,0.0625
18381,1,4,0.022460938
18382,28,28,0.749023438
18383,1,4,0.138671875
18384,1,4,0.133300781
18385,2,6,0.117675781
18386,1,4,0.112304688
18387,5,12,0.16796875
18388,1,4,0.018554688
18389,3,8,0.09765625
18390,2,6,0.079101563
18391,2,6,0.255371094
18392,1,4,0.096191406
18393,2,6,0.076660156
